Student_ID,Study_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Screen_Time_Hours_Per_Day,GPA,Extracurricular_Hours_Per_Day,Anxiety_Norm,Social_Support_Deficit,Career_Concern_Norm,Mood_Norm,Stress_Level
12440,6.24,6.43,1.41,1.03,3.37,4.19,3.03,0.149,0.55,0.606,0.29,Moderate
12441,5.2,7.84,2.12,2.36,5.0,10.0,0.21,0.261,0.695,0.303,0.447,Moderate
12442,3.63,11.0,4.44,0.8,2.18,10.0,0.27,0.0,0.422,0.344,0.144,Low
12443,6.23,8.59,2.23,1.12,3.91,10.0,0.51,0.4,0.511,0.67,0.508,Moderate
12444,9.7,7.03,0.59,0.08,2.02,8.49,0.15,0.774,0.627,0.815,0.664,High
12445,5.08,9.17,0.3,0.16,3.45,10.0,0.28,0.315,0.381,0.44,0.219,Moderate
12446,5.86,9.04,5.21,2.34,2.01,10.0,0.2,0.172,0.391,0.262,0.379,Moderate
12447,3.42,9.06,0.62,0.09,5.02,10.0,0.99,0.098,0.58,0.468,0.157,Moderate
12448,4.0,8.47,0.32,0.32,3.72,8.72,1.48,0.234,0.445,0.296,0.19,Moderate
12449,5.37,7.47,6.86,0.04,2.12,10.0,0.17,0.0,0.158,0.291,0.0,Low
12450,7.27,7.6,0.41,0.72,5.98,9.92,1.48,0.174,0.56,0.319,0.747,Moderate
12451,5.04,9.3,3.92,1.76,5.7,10.0,0.12,0.0,0.365,0.392,0.0,Moderate
12452,4.31,9.5,1.44,1.02,2.34,7.16,0.29,0.093,0.508,0.207,0.119,Low
12453,3.1,8.29,1.21,0.36,6.63,10.0,0.5,0.167,0.676,0.251,0.065,Moderate
12454,6.45,7.55,1.53,0.24,5.65,7.85,0.04,0.0,0.46,0.127,0.0,Moderate
12455,5.06,6.96,2.37,2.66,4.53,10.0,0.66,0.639,0.583,0.665,0.872,High
12456,0.0,11.0,2.92,2.93,3.7,6.34,0.38,0.258,0.385,0.373,0.302,Moderate
12457,7.97,7.65,0.0,0.44,3.55,8.75,0.07,0.714,0.647,0.448,0.723,High
12458,5.14,7.85,1.96,2.23,0.5,10.0,2.68,0.349,0.392,0.469,0.0,Low
12459,1.35,9.03,2.5,2.09,6.89,10.0,0.11,0.255,0.278,0.318,0.155,Low
12460,9.11,5.77,1.9,0.28,2.28,4.04,1.34,1.0,0.492,0.846,1.0,High
12461,4.7,8.36,2.86,1.16,3.31,10.0,0.05,0.0,0.769,0.324,0.382,Moderate
12462,2.6,10.51,0.8,0.5,4.36,10.0,0.12,0.564,0.548,0.515,0.645,Moderate
12463,6.71,6.79,0.0,0.16,5.24,10.0,0.13,0.542,0.507,0.144,0.655,Moderate
12464,7.82,5.81,2.34,0.37,2.54,6.4,1.5,0.525,0.337,0.731,1.0,High
12465,3.85,8.7,0.9,0.37,6.49,8.55,0.35,0.509,0.645,0.181,0.677,Moderate
12466,3.4,9.92,3.71,0.18,2.71,9.44,3.04,0.0,0.281,0.071,0.0,Low
12467,6.49,8.61,8.0,0.05,3.84,9.77,0.31,0.0,0.0,0.252,0.0,Low
12468,9.15,7.94,0.0,0.09,3.97,7.84,1.33,0.712,0.609,0.507,0.754,High
12469,7.91,6.64,0.15,0.93,3.68,9.92,0.14,0.614,0.479,0.592,0.564,High
12470,9.34,7.54,0.07,1.99,3.78,9.46,0.42,0.851,0.973,0.66,1.0,High
12471,3.95,8.91,1.05,0.1,3.75,10.0,0.07,0.493,0.477,0.385,0.424,Moderate
12472,10.67,5.93,0.04,0.06,3.05,3.91,0.34,0.926,1.0,0.562,1.0,High
12473,7.13,7.46,5.34,0.08,4.48,10.0,2.71,0.421,0.135,0.519,0.441,Moderate
12474,6.75,8.38,1.56,1.07,3.14,10.0,0.62,0.385,0.535,0.194,0.311,Moderate
12475,6.65,8.17,3.68,2.14,3.28,10.0,0.01,0.061,0.382,0.22,0.203,Moderate
12476,3.85,9.13,2.75,1.9,4.19,10.0,1.51,0.295,0.312,0.2,0.0,Low
12477,4.31,9.09,1.22,0.13,1.49,7.02,0.3,0.509,0.647,0.425,0.653,Moderate
12478,3.35,8.35,3.44,2.53,4.18,10.0,0.1,0.0,0.394,0.401,0.067,Moderate
12479,6.16,6.44,0.69,0.44,1.92,6.16,0.01,0.639,0.721,0.564,0.786,High
12480,1.97,8.55,0.96,1.87,6.38,10.0,0.03,0.0,0.417,0.245,0.199,Low
12481,3.25,9.67,0.84,1.08,2.46,6.65,0.8,0.594,0.34,0.481,0.48,Moderate
12482,5.57,6.55,0.31,0.09,4.17,10.0,0.17,0.198,0.711,0.454,0.514,Moderate
12483,6.9,7.52,0.0,2.14,4.26,8.46,0.38,0.617,0.506,0.415,0.639,Moderate
12484,5.82,8.04,0.03,1.22,1.58,10.0,0.55,0.32,0.383,0.45,0.214,Moderate
12485,4.21,9.18,2.53,0.12,6.06,10.0,1.7,0.355,0.372,0.379,0.248,Moderate
12486,3.49,7.43,4.05,0.13,6.19,7.98,1.82,0.157,0.079,0.16,0.067,Moderate
12487,8.62,4.65,0.35,1.66,4.62,4.95,0.17,1.0,0.647,1.0,1.0,High
12488,2.56,8.46,1.39,0.66,2.7,10.0,0.22,0.316,0.693,0.715,0.278,Moderate
12489,3.26,9.34,7.88,0.43,2.07,10.0,0.18,0.363,0.131,0.077,0.235,Low
12490,8.84,8.22,8.0,0.45,1.63,9.17,0.08,0.597,0.0,0.37,0.721,Moderate
12491,11.59,5.2,0.0,0.29,4.08,3.2,1.73,1.0,0.841,1.0,1.0,High
12492,7.45,6.48,4.46,0.82,4.28,4.72,0.26,0.964,0.608,0.689,0.829,High
12493,4.69,8.53,1.03,0.15,3.39,9.88,0.54,0.107,0.296,0.366,0.13,Low
12494,2.15,11.0,3.42,0.25,2.31,7.52,2.71,0.0,0.0,0.294,0.0,Low
12495,2.16,9.63,5.28,0.19,3.94,10.0,0.42,0.0,0.318,0.0,0.266,Low
12496,5.07,8.69,1.62,0.47,2.45,10.0,0.16,0.164,0.457,0.0,0.0,Low
12497,3.88,10.52,1.11,0.04,4.24,7.68,0.01,0.483,0.427,0.548,0.25,Moderate
12498,4.17,9.4,6.45,2.56,4.68,8.41,0.53,0.156,0.124,0.259,0.089,Low
12499,7.08,7.61,1.01,0.09,1.69,10.0,0.02,0.264,0.527,0.482,0.254,Moderate
12500,8.07,5.98,5.07,1.92,3.35,4.32,0.24,0.462,0.0,0.754,0.693,Moderate
12501,3.65,8.72,1.58,1.69,4.54,8.29,1.78,0.0,0.404,0.0,0.0,Low
12502,8.56,7.65,2.63,0.96,5.44,9.3,0.49,0.909,0.509,0.582,1.0,High
12503,10.43,5.23,2.61,1.0,3.45,3.82,2.1,1.0,0.541,1.0,1.0,High
12504,3.96,9.47,3.5,0.74,5.58,9.75,1.85,0.087,0.506,0.126,0.0,Low
12505,3.55,8.57,0.56,0.45,3.56,9.94,0.66,0.469,0.473,0.39,0.481,Moderate
12506,12.41,5.37,0.0,0.44,4.6,4.79,0.41,1.0,0.763,0.94,1.0,High
12507,4.56,7.4,3.81,0.31,5.75,9.2,2.43,0.116,0.135,0.495,0.147,Low
12508,5.48,8.36,4.15,0.12,5.56,10.0,0.57,0.149,0.284,0.099,0.216,Moderate
12509,1.79,9.98,1.22,0.03,4.88,7.63,1.19,0.0,0.273,0.182,0.0,Low
12510,2.57,7.96,3.27,0.97,7.37,8.82,0.69,0.0,0.14,0.171,0.0,Low
12511,8.73,7.39,4.93,0.3,3.82,7.87,2.23,0.417,0.167,0.59,0.245,Moderate
12512,5.51,8.89,6.11,0.61,1.51,10.0,0.22,0.142,0.195,0.432,0.295,Moderate
12513,8.1,7.93,2.47,1.3,3.03,10.0,1.42,0.0,0.008,0.044,0.147,Moderate
12514,3.07,9.08,7.1,0.46,1.81,8.31,0.06,0.459,0.07,0.436,0.26,Moderate
12515,5.96,7.52,3.78,3.86,4.47,9.52,0.5,0.0,0.059,0.288,0.0,Low
12516,5.48,7.74,1.6,2.13,0.5,10.0,1.34,0.385,0.684,0.248,0.0,Low
12517,4.4,6.99,1.72,0.09,5.6,9.8,0.71,0.121,0.222,0.2,0.475,Moderate
12518,9.06,6.12,0.0,0.32,5.13,5.38,1.42,1.0,0.808,0.876,1.0,High
12519,5.64,7.66,0.26,2.65,2.28,10.0,0.46,0.055,0.5,0.039,0.0,Low
12520,8.28,6.22,0.0,1.43,3.21,5.63,0.05,1.0,0.75,1.0,1.0,High
12521,3.72,8.77,1.97,1.08,1.7,8.77,0.16,0.155,0.421,0.05,0.0,Low
12522,5.65,9.44,2.99,2.44,0.5,9.66,1.18,0.346,0.638,0.537,0.397,Moderate
12523,3.91,10.23,0.8,1.99,3.48,10.0,0.11,0.467,0.417,0.468,0.477,Moderate
12524,10.04,5.83,1.77,2.13,0.88,2.73,1.78,1.0,0.496,1.0,1.0,High
12525,3.86,10.34,2.85,2.63,3.87,9.56,2.45,0.0,0.502,0.074,0.0,Low
12526,6.88,8.65,0.0,0.22,0.5,10.0,1.0,0.421,0.624,0.444,0.448,Moderate
12527,3.52,7.99,1.88,0.69,5.86,10.0,2.25,0.381,0.252,0.453,0.399,Moderate
12528,10.41,6.78,1.76,1.49,3.65,8.01,0.34,0.436,0.229,1.0,0.408,Moderate
12529,3.64,8.63,0.47,0.83,5.51,10.0,0.94,0.453,0.571,0.263,0.9,High
12530,8.68,4.83,0.0,2.2,5.45,6.68,0.62,1.0,0.966,0.792,1.0,High
12531,5.44,6.74,1.27,0.76,4.57,9.62,0.09,0.254,0.559,0.284,0.235,Moderate
12532,2.9,9.62,4.23,0.62,0.5,10.0,0.26,0.226,0.193,0.18,0.231,Low
12533,4.44,6.82,2.7,1.61,2.73,10.0,2.08,0.215,0.239,0.419,0.464,Moderate
12534,6.02,9.62,2.74,0.01,2.55,10.0,0.3,0.481,0.465,0.244,0.356,Moderate
12535,7.47,8.31,0.98,1.63,6.27,10.0,0.22,0.46,0.573,0.312,0.179,Moderate
12536,4.89,8.9,6.54,2.14,3.98,8.99,0.39,0.0,0.188,0.153,0.047,Low
12537,7.69,5.67,2.67,0.36,2.95,4.68,0.25,1.0,0.697,1.0,1.0,High
12538,4.55,9.38,0.32,0.4,2.09,9.76,1.26,0.224,0.462,0.191,0.222,Moderate
12539,7.55,8.24,0.0,0.59,3.73,9.99,0.84,0.636,0.215,0.276,0.152,Moderate
12540,0.97,10.48,3.32,0.58,1.09,7.3,0.34,0.557,0.334,0.252,0.579,Moderate
12541,9.24,7.63,4.75,1.53,3.27,9.4,0.08,0.696,0.326,0.73,0.739,High
12542,3.82,10.33,2.75,0.26,3.32,10.0,0.21,0.171,0.44,0.335,0.389,Moderate
12543,9.48,5.88,0.0,2.75,4.13,5.99,0.0,1.0,0.611,0.755,0.928,High
12544,2.21,8.96,3.55,0.2,2.99,8.46,0.07,0.236,0.164,0.535,0.341,Moderate
12545,6.15,6.89,1.13,0.36,2.83,10.0,0.09,0.744,0.766,0.506,0.515,Moderate
12546,4.8,9.03,5.37,0.2,4.58,10.0,0.57,0.001,0.517,0.419,0.149,Low
12547,1.71,9.08,1.27,0.59,2.53,7.85,2.42,0.0,0.395,0.053,0.0,Low
12548,6.21,6.42,4.17,0.43,6.35,5.28,1.68,0.494,0.421,0.765,0.421,Moderate
12549,7.81,7.27,4.6,0.26,5.24,9.61,0.07,0.756,0.446,0.557,1.0,High
12550,2.14,7.17,1.39,0.35,4.16,7.83,0.58,0.0,0.502,0.46,0.191,Low
12551,4.63,8.38,1.36,0.68,4.84,10.0,1.47,0.359,0.346,0.241,0.446,Moderate
12552,4.88,8.34,0.79,0.53,2.2,8.61,3.12,0.0,0.481,0.038,0.0,Low
12553,4.86,7.78,0.99,0.04,2.91,10.0,0.27,0.0,0.441,0.395,0.0,Low
12554,7.53,8.29,1.66,3.67,0.5,9.82,0.22,0.182,0.476,0.408,0.343,Moderate
12555,3.09,7.03,0.88,2.92,4.48,8.02,0.13,0.0,0.523,0.0,0.0,Low
12556,3.79,8.69,3.77,0.21,5.18,9.71,0.23,0.14,0.44,0.209,0.0,Low
12557,8.85,7.02,3.37,0.14,2.96,10.0,2.88,0.776,0.218,0.436,0.574,High
12558,6.54,7.59,0.14,0.83,5.1,9.43,0.01,0.021,0.71,0.214,0.418,Moderate
12559,5.62,9.19,1.93,1.73,1.14,10.0,0.33,0.375,0.361,0.284,0.501,Moderate
12560,6.73,6.92,0.41,0.01,3.68,10.0,1.51,0.451,0.35,0.384,0.647,Moderate
12561,7.95,7.05,1.9,1.15,4.97,9.45,0.32,0.735,0.452,0.685,0.649,Moderate
12562,9.94,6.55,0.0,0.36,0.5,9.77,0.28,0.95,0.65,0.932,0.816,High
12563,5.78,7.51,0.83,2.07,3.13,10.0,0.63,0.254,0.262,0.072,0.092,Moderate
12564,5.69,6.36,2.17,1.84,5.5,4.08,0.73,0.207,0.476,0.571,0.273,Moderate
12565,5.1,9.66,0.6,0.69,2.32,10.0,0.14,0.134,0.606,0.398,0.235,Moderate
12566,8.6,6.13,2.42,0.08,2.94,5.78,0.0,1.0,0.728,0.794,0.875,High
12567,4.03,7.75,0.42,0.21,5.09,9.51,0.36,0.0,0.546,0.159,0.0,Low
12568,5.22,5.85,1.69,1.21,2.36,5.47,2.06,0.383,0.473,0.622,0.803,High
12569,5.29,8.13,0.62,1.54,4.23,9.83,0.3,0.0,0.577,0.649,0.318,Moderate
12570,5.56,8.15,5.05,1.16,4.51,10.0,0.48,0.181,0.138,0.146,0.202,Moderate
12571,5.56,9.23,1.96,0.43,6.28,10.0,3.34,0.0,0.506,0.173,0.0,Low
12572,5.01,7.79,0.64,0.6,6.61,9.84,0.53,0.478,0.319,0.406,0.244,Moderate
12573,6.62,7.86,2.04,0.16,3.53,8.89,0.3,0.756,0.632,0.21,0.745,Moderate
12574,9.01,7.77,0.0,0.59,1.59,8.66,0.01,0.81,0.745,0.568,1.0,High
12575,4.56,9.71,1.04,0.11,2.55,10.0,0.06,0.218,0.59,0.341,0.342,Moderate
12576,3.66,9.02,0.99,0.03,3.05,9.53,0.36,0.472,0.451,0.439,0.243,Moderate
12577,8.17,6.72,0.0,3.03,3.63,8.68,1.13,0.17,0.622,0.681,0.899,Moderate
12578,5.65,9.15,1.01,0.3,2.23,9.51,0.04,0.261,0.205,0.481,0.428,Moderate
12579,5.65,9.18,6.06,1.45,5.31,10.0,2.09,0.0,0.098,0.286,0.019,Low
12580,5.17,6.38,1.72,0.77,5.54,4.57,0.26,1.0,0.573,0.627,1.0,High
12581,10.46,6.62,0.0,1.8,1.72,9.28,0.71,0.967,0.513,0.802,1.0,High
12582,7.58,8.25,0.04,1.45,0.5,10.0,2.28,0.371,0.444,0.479,0.277,Moderate
12583,6.32,8.43,0.12,1.08,2.06,10.0,0.0,0.346,0.804,0.4,0.401,Moderate
12584,4.02,8.25,1.96,2.69,3.58,10.0,1.73,0.166,0.404,0.189,0.0,Low
12585,4.09,8.01,0.71,0.02,5.34,8.71,0.63,0.378,0.338,0.6,0.335,Moderate
12586,8.45,8.35,0.0,0.72,3.31,8.82,2.04,0.575,0.312,0.672,0.873,High
12587,6.97,7.73,1.3,1.79,3.36,9.93,0.66,0.531,0.655,0.236,0.469,Moderate
12588,3.98,8.35,1.49,1.63,2.6,9.22,0.02,0.377,0.443,0.267,0.32,Moderate
12589,2.22,9.01,1.17,0.11,0.5,9.03,0.17,0.062,0.517,0.114,0.109,Moderate
12590,0.91,9.61,0.86,0.74,4.13,8.41,0.29,0.272,0.581,0.669,0.472,Moderate
12591,7.47,7.16,0.0,0.31,3.24,10.0,0.17,0.671,0.504,0.521,0.599,Moderate
12592,3.74,9.77,3.58,0.03,3.75,9.08,0.04,0.375,0.437,0.658,0.185,Moderate
12593,4.04,8.95,0.53,1.37,4.04,10.0,0.19,0.527,0.393,0.16,0.438,Moderate
12594,4.6,8.68,0.47,1.42,2.86,10.0,0.65,0.111,0.286,0.355,0.236,Moderate
12595,5.54,7.79,0.2,0.64,3.39,9.12,0.36,0.0,0.519,0.0,0.223,Moderate
12596,5.66,8.52,1.68,0.11,4.4,10.0,1.26,0.245,0.393,0.1,0.0,Moderate
12597,6.04,6.91,6.6,0.56,3.41,10.0,0.33,0.194,0.065,0.284,0.453,Moderate
12598,5.36,8.23,0.65,0.03,2.37,10.0,1.1,0.193,0.355,0.0,0.057,Moderate
12599,4.1,6.87,0.52,0.13,3.19,9.9,0.02,0.217,0.765,0.726,0.691,Moderate
12600,6.4,7.44,3.98,0.12,2.33,10.0,0.4,0.458,0.264,0.458,0.506,Moderate
12601,4.23,7.92,1.58,0.73,3.38,10.0,0.19,0.045,0.618,0.159,0.134,Low
12602,6.05,7.78,1.8,0.53,3.22,8.02,0.37,0.025,0.599,0.338,0.236,Moderate
12603,2.19,8.74,2.77,1.89,6.01,7.68,0.16,0.599,0.393,0.529,0.453,Moderate
12604,9.14,7.24,2.11,0.0,0.81,10.0,1.34,0.769,0.432,0.701,0.935,High
12605,8.88,6.13,0.06,1.33,1.35,2.88,0.15,0.66,0.699,0.799,0.657,Moderate
12606,2.32,9.98,0.52,0.46,5.04,9.18,1.09,0.675,0.219,0.02,0.332,Moderate
12607,2.55,10.59,1.66,0.66,4.56,10.0,0.13,0.0,0.545,0.0,0.0,Low
12608,4.8,7.16,2.42,0.44,7.66,9.51,0.64,0.725,0.67,0.197,0.677,Moderate
12609,6.17,8.39,0.5,0.44,2.35,9.52,3.75,0.032,0.399,0.313,0.168,Moderate
12610,4.21,8.18,3.31,1.23,2.79,10.0,0.15,0.38,0.483,0.223,0.517,Moderate
12611,4.33,9.34,0.82,0.79,4.06,10.0,0.17,0.326,0.316,0.523,0.432,Moderate
12612,9.18,5.63,1.1,0.93,2.92,3.17,0.2,1.0,0.837,0.838,1.0,High
12613,7.26,8.59,0.22,0.15,2.26,10.0,2.67,0.01,0.474,0.0,0.125,Low
12614,4.28,8.05,0.46,1.92,7.48,7.71,0.23,0.42,0.581,0.424,0.245,Moderate
12615,8.62,6.69,2.15,0.28,3.52,10.0,0.01,0.64,0.515,0.433,0.752,High
12616,7.45,7.1,3.03,0.14,3.85,10.0,3.12,0.507,0.158,0.306,0.645,Moderate
12617,4.61,7.19,3.01,3.58,3.43,8.99,0.24,0.203,0.653,0.284,0.487,Moderate
12618,5.62,8.74,3.59,0.7,2.64,10.0,1.4,0.0,0.533,0.067,0.0,Low
12619,9.26,6.09,0.0,0.25,1.95,3.33,2.96,0.876,0.654,1.0,1.0,High
12620,2.79,9.44,1.2,0.06,2.6,8.69,0.24,0.16,0.546,0.0,0.213,Moderate
12621,5.5,7.74,0.26,0.97,2.53,7.84,0.0,0.301,0.93,0.851,0.739,High
12622,4.88,8.01,0.8,0.99,4.96,9.14,1.65,0.318,0.237,0.188,0.059,Moderate
12623,6.05,8.81,8.0,0.17,3.79,10.0,1.46,0.428,0.0,0.303,0.219,Moderate
12624,3.17,7.31,0.71,0.72,3.54,9.53,2.08,0.127,0.592,0.619,0.122,Low
12625,4.36,6.1,0.18,0.06,3.49,4.88,2.66,0.637,0.747,0.648,1.0,High
12626,2.57,8.32,1.61,2.57,7.84,9.28,1.05,0.308,0.721,0.305,0.127,Moderate
12627,3.76,8.51,1.24,0.94,3.51,9.06,0.33,0.192,0.403,0.449,0.131,Moderate
12628,8.88,6.57,0.68,0.11,2.55,10.0,0.33,0.774,0.714,0.764,1.0,High
12629,8.76,6.1,3.24,0.25,4.65,4.85,1.34,1.0,0.685,0.42,1.0,High
12630,6.46,9.34,1.07,2.62,3.88,9.52,0.61,0.228,0.33,0.179,0.013,Low
12631,7.76,8.47,8.0,0.46,1.86,10.0,0.33,0.531,0.0,0.477,0.588,Moderate
12632,3.19,6.14,5.04,0.1,5.24,2.74,1.64,0.296,0.167,0.432,0.557,Moderate
12633,4.25,7.76,0.67,1.3,4.45,9.46,0.36,0.253,0.649,0.324,0.244,Moderate
12634,4.22,8.83,0.36,0.44,5.3,9.54,0.03,0.108,0.685,0.782,0.033,Low
12635,6.53,7.97,0.65,0.73,6.95,9.99,0.55,0.287,0.38,0.386,0.452,Moderate
12636,2.55,8.22,1.7,2.23,7.3,8.84,0.45,0.867,0.486,0.011,0.664,Moderate
12637,7.86,8.5,0.05,0.08,4.04,10.0,2.32,0.652,0.721,0.466,0.687,Moderate
12638,4.6,7.4,0.55,0.63,3.68,10.0,0.11,0.0,0.639,0.0,0.0,Low
12639,7.04,7.43,8.0,0.25,3.1,10.0,0.37,0.536,0.055,0.384,0.325,Moderate
12640,4.21,8.37,3.97,2.42,4.87,9.02,0.19,0.023,0.527,0.013,0.231,Low
12641,5.09,8.38,2.07,1.2,3.35,8.26,0.95,0.357,0.275,0.183,0.324,Moderate
12642,4.38,7.82,2.31,0.02,4.44,10.0,0.06,0.528,0.517,0.446,0.506,Moderate
12643,8.91,7.29,2.56,0.32,3.78,10.0,0.03,0.652,0.626,0.431,0.718,High
12644,9.54,5.75,0.0,0.47,6.46,3.7,2.45,1.0,0.655,0.847,1.0,High
12645,4.39,8.72,0.19,0.03,4.39,8.57,0.49,0.341,0.706,0.342,0.643,Moderate
12646,6.96,6.92,0.25,1.23,4.65,10.0,0.05,0.634,0.788,0.488,0.297,Moderate
12647,6.17,9.16,0.84,0.18,2.97,10.0,0.65,0.152,0.519,0.207,0.168,Low
12648,10.66,5.95,0.34,0.12,0.75,5.36,0.29,1.0,0.897,0.845,1.0,High
12649,7.83,7.36,3.42,1.95,2.2,10.0,0.04,0.699,0.468,0.491,0.578,High
12650,3.61,9.75,1.74,4.14,2.08,10.0,0.82,0.524,0.161,0.133,0.318,Moderate
12651,7.74,7.43,3.87,1.94,3.29,9.38,0.34,0.429,0.594,0.603,0.506,Moderate
12652,3.67,9.44,0.98,1.15,2.91,8.53,0.17,0.234,0.616,0.237,0.175,Low
12653,7.3,6.17,0.15,0.19,4.37,3.14,1.16,0.943,0.859,1.0,1.0,High
12654,3.34,9.31,0.76,1.51,1.88,10.0,1.51,0.0,0.054,0.171,0.059,Low
12655,9.96,6.24,0.17,0.41,5.99,4.97,1.34,0.709,0.882,0.823,1.0,High
12656,1.99,10.09,0.87,0.03,3.74,8.27,0.54,0.0,0.447,0.0,0.0,Low
12657,7.73,7.7,0.28,0.02,4.32,10.0,0.1,0.165,0.64,0.33,0.316,Moderate
12658,5.49,8.53,3.64,0.23,2.5,9.42,1.35,0.267,0.554,0.191,0.0,Low
12659,7.35,8.05,2.09,0.63,6.64,9.96,1.25,0.6,0.546,0.4,0.468,Moderate
12660,11.06,7.08,6.04,0.73,0.5,9.89,0.2,0.907,0.063,0.8,0.683,Moderate
12661,3.25,6.73,1.7,0.08,4.97,10.0,0.5,0.459,0.562,0.747,0.62,Moderate
12662,10.84,5.35,0.0,0.02,0.52,4.08,1.28,1.0,0.682,0.89,1.0,High
12663,3.94,8.53,2.14,0.27,3.04,8.99,0.2,0.303,0.59,0.24,0.351,Moderate
12664,6.4,6.51,0.6,0.44,5.32,8.78,0.67,0.089,0.317,0.261,0.027,Moderate
12665,8.03,6.87,8.0,2.21,2.02,9.93,0.51,0.611,0.401,0.408,0.892,High
12666,2.64,9.2,0.5,1.01,3.84,6.82,0.1,0.231,0.618,0.214,0.346,Moderate
12667,8.47,8.54,2.81,0.68,2.95,8.55,0.02,1.0,0.573,0.848,1.0,High
12668,6.65,8.32,0.0,1.11,2.83,9.58,2.02,0.125,0.544,0.228,0.316,Moderate
12669,6.27,8.45,2.19,1.47,4.67,9.21,2.81,0.068,0.386,0.002,0.0,Low
12670,6.5,7.71,1.54,1.8,6.86,10.0,2.33,0.103,0.304,0.0,0.0,Low
12671,9.46,4.89,0.0,0.16,2.69,3.53,0.46,1.0,0.894,1.0,1.0,High
12672,2.58,8.3,0.65,1.36,7.11,10.0,0.14,0.646,0.554,0.627,0.938,High
12673,9.01,5.14,6.18,2.78,4.32,4.72,0.47,1.0,0.426,0.794,1.0,High
12674,7.11,8.0,1.9,2.83,2.94,10.0,0.42,0.276,0.312,0.113,0.071,Low
12675,10.71,6.28,0.64,0.05,3.76,3.72,0.19,1.0,0.641,1.0,1.0,High
12676,9.13,6.94,3.37,0.53,1.86,9.65,0.2,0.542,0.561,0.483,0.54,Moderate
12677,9.54,7.09,2.74,1.27,5.23,10.0,0.22,0.828,0.377,0.618,0.851,Moderate
12678,6.09,7.33,1.01,1.23,4.26,10.0,0.41,0.43,0.536,0.529,0.341,Moderate
12679,9.56,5.28,0.0,1.08,3.71,3.66,2.45,1.0,0.887,0.82,1.0,High
12680,5.32,7.63,5.12,0.2,3.79,10.0,3.29,0.229,0.273,0.646,0.05,Low
12681,3.26,9.24,1.04,1.12,2.88,7.98,0.43,0.322,0.528,0.143,0.371,Moderate
12682,8.64,5.19,0.12,0.25,3.11,6.2,0.34,1.0,0.668,0.573,1.0,High
12683,6.22,7.95,0.55,0.22,2.02,9.83,0.06,0.296,0.858,0.435,0.475,Moderate
12684,9.42,5.43,2.53,0.64,2.59,4.81,0.71,1.0,0.639,0.939,1.0,High
12685,10.65,6.79,0.0,1.73,3.08,9.93,3.49,0.951,0.947,0.589,0.95,High
12686,0.0,8.65,5.01,2.81,3.56,7.71,0.05,0.266,0.14,0.157,0.302,Moderate
12687,3.92,9.34,4.2,3.27,2.0,10.0,0.16,0.363,0.526,0.319,0.273,Moderate
12688,8.25,5.64,1.6,0.02,4.39,2.56,0.31,1.0,0.947,0.867,1.0,High
12689,5.52,7.05,0.38,0.04,5.16,10.0,0.41,0.432,0.681,0.319,0.464,Moderate
12690,1.3,10.15,1.78,0.16,4.95,9.15,0.16,0.237,0.47,0.028,0.227,Moderate
12691,9.44,6.45,8.0,0.36,3.85,4.66,2.6,0.879,0.34,0.37,0.864,High
12692,3.62,6.69,1.3,0.17,6.6,10.0,0.48,0.816,0.887,0.704,1.0,High
12693,5.11,8.84,5.61,0.32,0.5,7.46,0.33,0.0,0.026,0.0,0.037,Low
12694,7.18,5.29,0.93,1.41,5.21,5.17,0.48,0.878,0.595,1.0,1.0,High
12695,2.02,9.04,1.31,2.09,4.66,8.01,0.02,0.392,0.572,0.232,0.212,Moderate
12696,3.99,10.6,2.12,0.59,4.68,7.99,0.07,0.719,0.536,0.287,0.411,Moderate
12697,3.33,8.84,0.75,0.37,1.77,9.89,0.37,0.374,0.475,0.276,0.0,Low
12698,5.2,7.76,2.69,0.04,5.28,10.0,1.39,0.0,0.212,0.0,0.239,Low
12699,4.13,8.41,0.99,0.48,3.7,10.0,0.76,0.261,0.643,0.168,0.046,Moderate
12700,7.12,6.34,0.19,0.11,6.23,6.29,0.45,0.388,0.657,0.746,0.644,Moderate
12701,3.5,8.87,8.0,0.09,5.34,9.62,0.87,0.0,0.185,0.216,0.0,Low
12702,3.65,10.82,1.06,2.13,5.31,8.12,0.26,0.574,0.44,0.233,0.065,Moderate
12703,3.7,8.2,0.46,0.4,3.22,8.8,0.1,0.399,0.405,0.243,0.46,Moderate
12704,4.21,7.64,2.88,0.12,5.95,8.64,0.17,0.65,0.589,0.61,0.433,Moderate
12705,5.76,8.38,0.76,0.01,1.59,9.69,2.11,0.0,0.345,0.015,0.0,Low
12706,3.84,9.33,6.15,0.34,6.35,8.27,0.1,0.739,0.063,0.286,0.815,Moderate
12707,8.3,7.13,2.43,0.05,2.69,10.0,1.37,1.0,0.687,0.449,0.949,High
12708,10.38,5.98,0.7,0.56,2.94,4.93,1.87,1.0,0.592,1.0,1.0,High
12709,8.6,7.47,0.43,1.47,2.57,10.0,0.33,0.317,0.415,0.196,0.358,Moderate
12710,8.44,5.5,2.82,2.11,3.63,3.34,0.03,1.0,0.532,1.0,1.0,High
12711,3.93,8.06,5.53,0.95,3.06,8.21,0.21,0.074,0.334,0.482,0.183,Moderate
